Zenodo_id	Resource_id	Resource_name	Resource_URL	OpenData_URL
13316829	SC_seychelles	Seychelles Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_seychelles.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/20f79583-20b4-4f3e-b9dc-87b77755d038
13316831	SC_sierraleone	Sierra Leone Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_sierraleone.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/e433656e-b8e5-4dfb-9f77-bc1fd41bd2f7
13317673	SC_singapore	Singapore Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_singapore.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/b75e484e-b3a2-48d6-a30d-9ab4239d84b8
13317675	SC_sintmaarten	Sint Maarten Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_sintmaarten.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/5351b37d-e3e5-40bf-a6d8-bfff77db5492
13316837	SC_slovakia	Slovakia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_slovakia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/69b5a754-c47c-44b5-81f8-50b48e479f20
13316839	SC_slovenia	Slovenia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_slovenia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/5aa13f58-b742-4bd2-8a99-73ee65bd565f
13317682	SC_solomonislands	Solomon Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_solomonislands.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/4e55edae-fff7-4755-8c90-95a75a0efb3e
13316845	SC_somalia	Somalia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_somalia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/70e4e924-92c7-4591-8127-93a43194823b
13316847	SC_southafrica	South Africa Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_southafrica.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/0b954f99-7ecf-46b5-91d2-07fdfc75f05b
13317688	SC_southkorea	South Korea Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_southkorea.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/a589d5bb-b964-4e77-9dc8-7aac6dcc3f52
13316851	SC_southsudan	South Sudan Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_southsudan.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/5bd070ec-952c-4b4e-9f74-8c6a2c0823a7
13317694	SC_spain	Spain Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_spain.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c73c44e0-701a-48f0-b0d2-fbe52adb5678
13317696	SC_srilanka	Sri Lanka Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_srilanka.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/4d181b1d-d5c3-45ac-833f-770a3c2d0de1
13316857	SC_sudan	Sudan Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_sudan.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/24f0621d-742a-4249-a99d-1a7489e0bf3d
13316859	SC_suriname	Suriname Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_suriname.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/76a28b30-c196-4874-a51e-70036f249d7e
13317710	SC_swaziland	Eswatini Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_swaziland.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/5de796bb-e4f3-47a4-8f52-b200d6a94f06
13317712	SC_sweden	Sweden Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_sweden.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/fe4eb817-a5f1-433f-a0f5-a247ff2ebd49
13317718	SC_syria	Syria Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_syria.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/3fec2f3e-e7bc-41e7-9cd9-2261737faa75
13317720	SC_switzerland	Switzerland Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_switzerland.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/42e0711b-2c5a-43d1-8c2b-12e8ce5bc063
13316869	SC_taiwan	Taiwan Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_taiwan.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/efb812d3-c1ed-400b-88e3-21cd761f9174
13316871	SC_tajikistan	Tajikistan Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_tajikistan.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/ec69b239-f463-4da0-a1f2-cd417df0eda0
13317728	SC_tanzania	Tanzania Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_tanzania.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/92c68b62-55d1-4a1a-b0f3-c49ce6e00e74
13317732	SC_thailand	Thailand Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_thailand.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/3b46c985-900b-4f40-8e96-07e27a06067c
13316877	SC_bahamas	The Bahamas Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_bahamas.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/98049143-3a50-4c6a-87f3-a97d804a7e2b
13317739	SC_gambia	The Gambia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_gambia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/e145d015-68a3-47b7-b0f8-2cf9e0eb02c1
13316881	SC_timor-leste	Timor-Leste Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_timor-leste.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c9c8e075-6199-4ca2-b5d6-db7396f82d8b
13316883	SC_togo	Togo Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_togo.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/13c44a2d-3794-4297-80f8-e5acb17d9c85
13317751	SC_tonga	Tonga Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_tonga.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/d2d4318a-f842-4e98-88af-62beb6511fb8
13316887	SC_trinidadtobago	Trinidad and Tobago Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_trinidadtobago.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/abc6ad55-faf1-4f50-b3d3-496760a1e9f7
13316889	SC_tunisia	Tunisia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_tunisia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/af4c5dd9-6cc0-4fab-8403-1c750322bb62
13316891	SC_turkey	Turkey Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_turkey.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/55c7d9cf-a200-400d-9b06-bd926e5e909c
13317074	SC_turkmenistan	Turkmenistan	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_turkmenistan.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/38f3d66e-6ab8-495c-b30a-b70b10588e3d
13317763	SC_tuvalu	Tuvalu Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_tuvalu.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/7c68e210-7bdd-453b-99df-775cffa17daa
13317767	SC_uganda	Uganda Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_uganda.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/9c5361e6-8d56-430a-8f0e-a5624d7f8795
13317769	SC_rwanda	Rwanda Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_rwanda.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/2f27d710-065a-4869-83a3-23f0e3cc4672
13317088	SC_saintlucia	Saint Lucia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_saintlucia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/22531990-edc2-4b56-84ec-9066f1d8bd7e
13317090	SC_ukraine	Ukraine Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_ukraine.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/8d008d8a-3a3d-413b-823b-3f5dcd3508ab
13317775	SC_unitedarabemirates	United Arab Emirates Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_unitedarabemirates.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/308ac5f1-b015-4cd9-93c1-eab10c9d5126
13317095	SC_unitedkingdom	United Kingdom Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_unitedkingdom.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/60721bb2-e078-48e5-b409-685e654aa49b
13317781	archive	United States Species List	https://editors.eol.org/uploaded_resources/8f3/1c0/archive.zip	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/8f31c015-6e1f-41de-8828-df19673001ac
13317783	SC_uruguay	Uruguay Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_uruguay.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/a637940c-4e48-4e4a-a00b-8ab74589c055
13317787	SC_uzbekistan	Uzbekistan Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_uzbekistan.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/ae5ab3a8-457e-4634-8697-65a012166496
13317789	SC_vanuatu	Vanuatu Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_vanuatu.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/852f44b1-a945-4022-aab5-c88ec0be5d03
13317107	SC_vaticancity	Vatican City Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_vaticancity.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/6bcd1042-a8b8-469b-aed6-bb3d0269f1c1
13317109	SC_venezuela	Venezuela Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_venezuela.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/305a2c86-439f-48b9-a274-3de352093a97
13317115	SC_vietnam	Vietnam Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_vietnam.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/81715b3f-85d3-4f45-9634-5d475a417826
13317117	SC_yemen	Yemen Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_yemen.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/bc382ac9-85f2-411b-94ab-825f90bcee45
13317119	SC_zambia	Zambia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_zambia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/49492034-c9ac-4b6d-bc1a-064ad49d486b
13317121	SC_zimbabwe	Zimbabwe Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_zimbabwe.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/f64a24fa-b732-4972-96b7-09373a3f4585
13317123	SC_hongkong	Hong Kong Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_hongkong.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/a42fef55-4497-475e-9bb4-1b5322d8040e
13317809	SC_puertorico	Puerto Rico Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_puertorico.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/442889f7-5ca3-420e-be61-6e01fb701987
13317129	SC_mayotte	Mayotte Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_mayotte.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/b35542b0-2971-411d-b32d-7ba630ed9e18
13317131	SC_terrfrenchantarc	Territory of the French Southern and Antarctic Lands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_terrfrenchantarc.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/5c48ba64-c0e9-4ef3-9a21-4938b276ae57
13317818	SC_territoryofheardislandandmcdonaldislands	Territory of Heard Island and McDonald Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_territoryofheardislandandmcdonaldislands.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/cb770637-f730-4c0d-bfe4-4d46c725d425
13317820	SC_cocosislands	Cocos Islands	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_cocosislands.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/5dcaa401-0b9e-440d-b1bc-f5dc6bedc51a
13317824	SC_christmasisland	Christmas Island Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_christmasisland.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/185c7519-2ddd-4e47-a5f6-81bbb9128a4d
13317145	SC_newcaledonia	New Caledonia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_newcaledonia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c9e57b12-d1b7-4e82-9991-9959dcca7dd2
13317147	SC_norfolkisland	Norfolk Island Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_norfolkisland.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/8d868634-39e0-4f8b-8857-88f35228aca4
13317834	SC_gibraltar	Gibraltar Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_gibraltar.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/42e8143a-ac3b-4093-ab99-02cb439d4da9
13317838	SC_jersey	Bailiwick of Jersey Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_jersey.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/dfba9871-da25-471e-aa6b-1e56b78515ed
13317155	SC_isleofman	Isle of Man Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_isleofman.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/cd8267f1-77a4-4e09-92ee-8779d64a4c31
13317842	SC_guernsey	Guernsey Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_guernsey.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/affe5053-1874-43f3-b345-319644d6e2cd
13317163	SC_helenaascencion	Saint Helena Ascension and Tristan da Cunha Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_helenaascencion.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/2d06b072-9f96-470e-ad76-7d3cedf3e7aa
13317165	SC_bouvetisland	Bouvet Island Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_bouvetisland.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/3d651163-b437-4f03-ab88-ebcfd6715066
13317853	SC_frenchguiana	French Guiana Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_frenchguiana.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/550db6d7-ae9b-4090-8d2e-bb9d0542ea67
13317855	SC_saint-pierreetmiquelon	Saint-Pierre et Miquelon Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_saint-pierreetmiquelon.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/4b2f67b5-d376-47ae-af64-3f72092ecb31
13317175	SC_greenland	Greenland Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_greenland.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c7042d4f-a44b-49de-a342-a9d71b4beb51
13317177	SC_falklandislands	Falkland Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_falklandislands.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/e2356b6c-f979-489a-84e2-211c8638e83b
13317179	SC_georgiasandwich	South Georgia and the South Sandwich Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_georgiasandwich.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/76ad0fad-9fb1-42d1-a91d-1238e9c92767
13317181	SC_martinique	Martinique Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_martinique.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c149b781-fb25-4283-9e6a-412d9aa73152
13317875	SC_turkscaicos	Turks and Caicos Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_turkscaicos.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/66b613ac-e9f3-4b90-b3ef-2d112a537237
13317187	SC_britishvirginislands	British Virgin Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_britishvirginislands.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/b6175546-0ca8-42cc-a998-390fcad12b99
13317879	SC_montserrat	Montserrat Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_montserrat.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/7389eb00-1dbf-467d-b330-752228ab3b91
13317881	SC_saintmartin	Saint Martin Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_saintmartin.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c4f7e702-e27b-4da6-b5c5-1b090bb6ea98
13317883	SC_saintbarthelemy	Saint Barthelemy Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_saintbarthelemy.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/b071dc2d-f8d6-456d-a389-6e4ecaaf29f2
13317199	SC_guadeloupe	Guadeloupe Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_guadeloupe.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/7f6b0751-cd7f-4c65-a109-e7aa8974ea9f
13317201	SC_cayman	Cayman Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_cayman.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/3c3eff39-981e-47a4-a743-29b6a348a811
13317203	SC_frenchpolynesia	French Polynesia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_frenchpolynesia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/0fa251b4-56a2-4784-908a-b063cccca876
13317205	SC_pitcairnhendersonducieandoenoislands	Pitcairn, Henderson, Ducie, and, Oeno Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_pitcairnhendersonducieandoenoislands.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/6952b4c0-1866-43d4-b394-385e7d91d187
13317209	SC_tokelau	Tokelau Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_tokelau.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/0cbe2ea0-aae7-4727-bce4-935ea51f4b1e
13317902	SC_wallisetfutuna	Wallis et Futuna Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_wallisetfutuna.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/0bb852f6-548a-4c69-b99c-ba8ac52e3bcd
13317213	SC_mariana	Mariana Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_mariana.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/e627717e-7b2b-444c-a040-6fda1f85f074
13317908	SC_guam	Guam Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_guam.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/2fb57e58-95c6-46f6-8fce-279008b9256b
13317912	SC_usvirgin	US Virgin Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_usvirgin.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/8ec0f6fa-ca0a-47d0-b2ca-c9e2c59128d3
13317924	SC_usminor	US Minor Outlying Islands	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_usminor.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/d92d9940-7820-49cd-bb8c-8f7ba9e92703
13317224	SC_bonaire	Bonaire, Saint Eustatius, and Saba Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_bonaire.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/b0e7dec2-a571-47a5-b7c3-9512a171f8dd
13317226	SC_kosovo	Kosovo Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_kosovo.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/3c8f390e-3af0-47b0-bad9-d5157c581e6b
13317938	SC_reunion	Réunion Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_reunion.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c6dee0b7-954f-4b33-b27c-104a3439a4f0
13317940	SC_malta	Malta Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_malta.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/05412c87-e919-46d1-aace-998d016d438f
13317942	SC_micronesia	Federated States of Micronesia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_micronesia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/ce1ed3ed-dc31-4880-802a-dba1548c943c
13317236	SC_saintvincentandthegrenadines	Saint Vincent and the Grenadines Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_saintvincentandthegrenadines.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/2c8adcaf-a598-411e-9d3d-7cc0ad30a766
13317238	SC_tibet	Tibet Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_tibet.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/db58df8f-21f9-4c6c-a8e5-e63710a2058b
13317950	SC_faroeislands	Faroe Islands Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_faroeislands.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/476eb7c5-46c0-4483-947e-d354e1982e45
13317244	SC_france	France Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_france.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/2d73b206-1e38-4058-9a25-8b1093a2daae
13317246	SC_hungary	Hungary Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_hungary.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/58965bbf-e97a-46bb-9a25-ecb764751c63
13317248	SC_costarica	Costa Rica Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_costarica.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/8428fddf-d48e-454d-9d72-ae38f681e9ab
13317252	SC_honduras	Honduras Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_honduras.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/f35e9433-b883-4178-a1fe-57d0656ce249
13317254	SC_africa	Africa Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_africa.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/dc847844-835b-4718-a4e8-b209cdaca69f
13317258	SC_europe	Europe Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_europe.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/37d3f2ef-9e4b-45ac-b544-2bc81253bcca
13317970	SC_asia	Asia Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_asia.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/c36f42f8-ff00-4f30-9c98-696d17f8d846
13317262	SC_northamerica	North America Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_northamerica.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/410234c8-4333-4d46-b33c-48123c84a222
13317264	SC_oceania	Oceania Species List	https://editors.eol.org/eol_php_code/applications/content_server/resources/SC_oceania.tar.gz	https://opendata.eol.org/dataset/5d99ead1-db10-40ad-9aac-b1b5611d979e/resource/7ab010fb-9775-4241-a71d-928d42109b8c
