Page ID	eol_pk	Value URI	Label
4445050	R344-PK19342739	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445053	R344-PK19331555	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445054	R344-PK19359243	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4444816	R344-PK19355533	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
328612	R96-PK42826563	http://eol.org/schema/terms/California_coastal_sage_and_chaparral	REP
328612	R101-PK14449968	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
4445070	R344-PK19331306	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445071	R344-PK19342628	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445069	R344-PK19323996	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4444912	R101-PK14503803	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
4444912	R253-PK17875632	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4444952	R265-PK18052645	http://www.geonames.org/2542007	REP
4444952	R406-PK11165044	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4445150	R344-PK19335283	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445149	R344-PK19357327	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445145	R253-PK17863043	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4445145	R344-PK19341894	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4445151	R344-PK19356708	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445148	R344-PK19332104	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445147	R344-PK19360562	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445195	R344-PK19364341	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445193	R344-PK19329601	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445192	R344-PK19329185	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445234	R344-PK19327513	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445123	R344-PK19327440	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445040	R344-PK19359818	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445128	R344-PK19334386	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445161	R344-PK19344038	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445198	R344-PK19366891	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445180	R285-PK18289385	http://www.geonames.org/3703430	REP
4445180	R344-PK19325441	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
926081	R405-PK11261102	http://www.marineregions.org/gazetteer.php?p=details&id=1910	PRM and REP
1053891	R96-PK42672917	http://eol.org/schema/terms/Sechura_desert	REP
1053891	R96-PK42672916	http://eol.org/schema/terms/Tumbes-Piura_dry_forests	REP
1053891	R190-PK15973920	http://www.geonames.org/3658394	REP
1053891	R289-PK18450300	http://www.geonames.org/3932488	REP
1053891	R405-PK11249533	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
10642762	R263-PK17907548	http://www.geonames.org/2029969	REP
10642762	R168-PK15681135	http://www.geonames.org/2802361	REP
10642762	R210-PK16358455	http://www.geonames.org/2921044	REP
10642762	R209-PK16268755	http://www.geonames.org/614540	REP
4445133	R344-PK19349587	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
42400300	R253-PK17888729	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
42400300	R344-PK19336338	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4445132	R344-PK19328467	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
13748558	R175-PK7343266	http://www.geonames.org/3469034	PRM and REP
4445153	R344-PK19333999	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445165	R344-PK19336824	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445093	R344-PK19365968	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445094	R344-PK19342423	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445159	R344-PK19321261	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445024	R344-PK19355361	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445023	R344-PK19319145	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445022	R344-PK19336105	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445137	R344-PK19336203	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445136	R406-PK11165986	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4445136	R344-PK19325386	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4445011	R344-PK19314417	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445010	R344-PK19313565	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445013	R344-PK19330705	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445112	R344-PK19362747	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445118	R344-PK19362662	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445115	R344-PK19345992	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445113	R344-PK19363474	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445117	R344-PK19328809	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445087	R207-PK15266953	http://www.geonames.org/6251999	REP
4445087	R344-PK19309461	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4445088	R344-PK19346769	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445065	R344-PK19344815	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445063	R344-PK19344039	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445061	R344-PK19315000	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445062	R344-PK19327052	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445060	R344-PK19341844	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445064	R344-PK19361451	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445078	R344-PK19342899	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4528824	R344-PK19336889	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445139	R344-PK19319573	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
42400373	R175-PK7322308	http://www.geonames.org/3469034	REP
42400373	R173-PK15763584	http://www.geonames.org/3923057	REP
4445104	R344-PK19321521	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
328004	R160-PK15481200	http://www.geonames.org/3865483	PRM and REP
42400364	R190-PK15971494	http://www.geonames.org/3658394	REP
42400364	R405-PK11275081	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
42400365	R190-PK15974910	http://www.geonames.org/3658394	REP
42400365	R289-PK18481670	http://www.geonames.org/3932488	REP
40106601	R160-PK15490894	http://www.geonames.org/3865483	REP
40106601	R407-PK11405861	http://www.marineregions.org/gazetteer.php?p=details&id=1914	REP
4445228	R344-PK19331756	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445227	R344-PK19317983	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445130	R344-PK19338767	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445045	R344-PK19330912	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445046	R344-PK19323818	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445044	R344-PK19344532	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445047	R344-PK19330756	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445076	R400-PK16198491	http://www.geonames.org/3017382	REP
4445076	R226-PK16708287	http://www.geonames.org/3175395	REP
4445231	R344-PK19363168	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445230	R344-PK19358590	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445232	R344-PK19343453	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445034	R315-PK18772884	http://www.geonames.org/953987	REP
4445034	R101-PK14514560	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
4445034	R253-PK17873518	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4445034	R344-PK19332586	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4445029	R101-PK14526916	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
4445029	R253-PK17892349	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4445029	R344-PK19354520	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4445038	R406-PK11164597	http://www.marineregions.org/gazetteer.php?p=details&id=1912	PRM and REP
4445028	R186-PK15998152	http://www.geonames.org/3585968	REP
4445028	R253-PK17855886	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4445028	R344-PK19321757	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4445030	R344-PK19332214	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4445031	R406-PK11157953	http://www.marineregions.org/gazetteer.php?p=details&id=1912	PRM and REP
4444489	R253-PK17882195	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	PRM and REP
28780644	R265-PK18051232	http://www.geonames.org/2542007	PRM and REP
328607	R105-PK13834373	https://www.wikidata.org/entity/Q2007	REP
328607	R105-PK13833762	https://www.wikidata.org/entity/Q2009	REP
328607	R105-PK13833787	https://www.wikidata.org/entity/Q2023	REP
4444501	R212-PK16421454	http://www.geonames.org/390903	PRM and REP
4444490	R253-PK17893301	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4444490	R344-PK19339315	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
1267720	R151-PK22418462	http://www.marineregions.org/gazetteer.php?p=details&id=australia	PRM and REP
327993	R96-PK42542323	http://eol.org/schema/terms/Ethiopian_montane_grasslands_and_woodlands	REP
327993	R96-PK42542324	http://eol.org/schema/terms/Ethiopian_montane_moorlands	REP
328608	R554-PK43630932	https://www.wikidata.org/entity/Q2007	REP
328608	R105-PK13833763	https://www.wikidata.org/entity/Q2009	REP
328608	R105-PK13833788	https://www.wikidata.org/entity/Q2023	REP
4444488	R344-PK19327522	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4444492	R253-PK17889809	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	PRM and REP
4444493	R349-PK10223615	http://www.geonames.org/3625428	REP
4444493	R173-PK15763521	http://www.geonames.org/3923057	REP
4444493	R207-PK15268796	http://www.geonames.org/6251999	REP
4445121	R406-PK11157712	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4445121	R344-PK19320977	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
44148162	R344-PK19362803	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
328581	R105-PK13834378	https://www.wikidata.org/entity/Q2007	REP
328581	R105-PK13833767	https://www.wikidata.org/entity/Q2009	REP
328581	R105-PK13833791	https://www.wikidata.org/entity/Q2023	REP
4441398	R209-PK16267706	http://www.geonames.org/614540	REP
4441398	R401-PK16496174	http://www.geonames.org/719819	REP
4441493	R288-PK15393012	http://www.geonames.org/1814991	PRM and REP
4441492	R288-PK15390836	http://www.geonames.org/1814991	PRM and REP
4441494	R288-PK15393249	http://www.geonames.org/1814991	PRM and REP
4441553	R154-PK15421096	http://www.geonames.org/2589581	REP
4441553	R336-PK19109881	http://www.geonames.org/298795	REP
4441551	R344-PK19359994	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4441554	R288-PK15392828	http://www.geonames.org/1814991	PRM and REP
4441571	R344-PK19358618	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4441586	R344-PK19355308	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4441589	R210-PK16368255	http://www.geonames.org/2921044	PRM and REP
4441587	R336-PK19108584	http://www.geonames.org/298795	REP
4441587	R400-PK16187982	http://www.geonames.org/3017382	REP
4441587	R207-PK15282462	http://www.geonames.org/6251999	REP
4441587	R291-PK18520767	http://www.geonames.org/798544	REP
4441585	R324-PK18954181	http://www.geonames.org/2658434	REP
4441585	R161-PK15638629	http://www.geonames.org/2782113	REP
4441585	R400-PK16195824	http://www.geonames.org/3017382	REP
4441585	R344-PK19365571	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4441505	R207-PK15283731	http://www.geonames.org/6251999	REP
4441505	R253-PK17874596	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4441505	R344-PK19335094	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4441504	R406-PK11138539	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441504	R253-PK17881072	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4441504	R344-PK19337320	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
328024	R235-PK8462598	http://www.geonames.org/1655842	REP
328024	R247-PK17651032	http://www.geonames.org/1733045	REP
328024	R101-PK14516435	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
328024	R220-PK16553252	http://www.marineregions.org/gazetteer.php?p=details&id=indonesia	REP
46559127	R105-PK13833745	https://www.wikidata.org/entity/Q2009	REP
311559	R160-PK15486105	http://www.geonames.org/3865483	REP
311559	R289-PK18459658	http://www.geonames.org/3932488	REP
311559	R405-PK11239853	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
311559	R407-PK11388786	http://www.marineregions.org/gazetteer.php?p=details&id=1914	REP
24185070	R265-PK18052097	http://www.geonames.org/2542007	REP
24185070	R406-PK11166690	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4442796	R311-PK18655232	http://www.geonames.org/3057568	PRM and REP
4442797	R152-PK6856734	http://www.geonames.org/2635167	REP
4442797	R210-PK16366402	http://www.geonames.org/2921044	REP
42399542	R149-PK6117740	http://www.geonames.org/357994	PRM and REP
4443053	R344-PK19363066	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443054	R344-PK19357057	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443122	R344-PK19357530	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442315	R344-PK19352434	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
328017	R96-PK42678476	http://eol.org/schema/terms/South_Western_Ghats_moist_deciduous_forests	REP
328017	R96-PK42678477	http://eol.org/schema/terms/South_Western_Ghats_montane_rain_forests	REP
328591	R289-PK18480828	http://www.geonames.org/3932488	REP
4442950	R344-PK19366773	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442918	R226-PK16709012	http://www.geonames.org/3175395	REP
4442918	R212-PK16421259	http://www.geonames.org/390903	REP
4442918	R291-PK18514900	http://www.geonames.org/798544	REP
4442284	R253-PK17875803	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	PRM and REP
4443131	R288-PK15390152	http://www.geonames.org/1814991	REP
4443131	R311-PK18654570	http://www.geonames.org/3057568	REP
4443131	R342-PK19135009	http://www.geonames.org/690791	REP
4443078	R344-PK19343771	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442932	R344-PK19361733	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442983	R344-PK19344041	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443046	R253-PK17877542	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	PRM and REP
4442927	R344-PK19343529	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442926	R344-PK19355221	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442928	R344-PK19356913	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442925	R344-PK19365667	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442924	R344-PK19361656	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
926021	R234-PK8454427	http://www.geonames.org/1527747	REP
926021	R288-PK15382294	http://www.geonames.org/1814991	REP
926021	R316-PK18789185	http://www.geonames.org/1835841	REP
926021	R297-PK18612771	http://www.geonames.org/2017370	REP
926020	R228-PK17719464	http://www.geonames.org/1861060	PRM and REP
328040	R179-PK7372106	http://www.geonames.org/2361809	REP
328040	R265-PK18052867	http://www.geonames.org/2542007	REP
328040	R154-PK15419894	http://www.geonames.org/2589581	REP
328040	R149-PK6115785	http://www.geonames.org/357994	REP
4442423	R344-PK19359475	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
328587	R105-PK13834381	https://www.wikidata.org/entity/Q2007	REP
328587	R105-PK13833741	https://www.wikidata.org/entity/Q2009	REP
328587	R105-PK13833794	https://www.wikidata.org/entity/Q2023	REP
926026	R263-PK17906164	http://www.geonames.org/2029969	REP
926026	R210-PK16366415	http://www.geonames.org/2921044	REP
311520	R96-PK42697687	http://eol.org/schema/terms/Sumatran_lowland_rain_forests	REP
311520	R96-PK42697688	http://eol.org/schema/terms/Sumatran_montane_rain_forests	REP
311520	R96-PK42697689	http://eol.org/schema/terms/Western_Java_montane_rain_forests	REP
311520	R96-PK42697690	http://eol.org/schema/terms/Western_Java_rain_forests	REP
926024	R96-PK42698070	http://eol.org/schema/terms/Mediterranean_dry_woodlands_and_steppe	REP
926024	R96-PK42698069	http://eol.org/schema/terms/Nile_Delta_flooded_savanna	REP
926024	R96-PK42698071	http://eol.org/schema/terms/North_Saharan_steppe_and_woodlands	REP
4442422	R344-PK19348781	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
328586	R105-PK13834380	https://www.wikidata.org/entity/Q2007	REP
328586	R105-PK13833769	https://www.wikidata.org/entity/Q2009	REP
328586	R105-PK13833793	https://www.wikidata.org/entity/Q2023	REP
328590	R207-PK15258003	http://www.geonames.org/6251999	REP
328590	R253-PK17862814	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
328590	R344-PK19310504	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4443086	R344-PK19352510	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443087	R207-PK15264120	http://www.geonames.org/6251999	REP
4443087	R344-PK19347623	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4443050	R344-PK19324778	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
42399513	R288-PK15378898	http://www.geonames.org/1814991	PRM and REP
4442985	R344-PK19327752	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442987	R344-PK19363613	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
328032	R96-PK42682604	http://eol.org/schema/terms/Changjiang_Plain_evergreen_forests	REP
328032	R96-PK42682602	http://eol.org/schema/terms/Guizhou_Plateau_broadleaf_and_mixed_forests	REP
328032	R96-PK42682605	http://eol.org/schema/terms/Nujiang_Langcang_Gorge_alpine_conifer_and_mixed_forests	REP
328032	R96-PK42682603	http://eol.org/schema/terms/Yunnan_Plateau_subtropical_evergreen_forests	REP
328033	R96-PK42682606	http://eol.org/schema/terms/Eastern_Java-Bali_montane_rain_forests	REP
328033	R96-PK42682607	http://eol.org/schema/terms/Eastern_Java-Bali_rain_forests	REP
328033	R96-PK42682608	http://eol.org/schema/terms/Western_Java_montane_rain_forests	REP
328033	R96-PK42682609	http://eol.org/schema/terms/Western_Java_rain_forests	REP
328033	R220-PK16554978	http://www.marineregions.org/gazetteer.php?p=details&id=indonesia	REP
328031	R96-PK42682592	http://eol.org/schema/terms/Kinabalu_montane_alpine_meadows	PRM and REP
328034	R96-PK42682630	http://eol.org/schema/terms/Eastern_Himalayan_broadleaf_forests	REP
328034	R96-PK42682612	http://eol.org/schema/terms/Himalayan_subtropical_broadleaf_forests	REP
328034	R96-PK42682616	http://eol.org/schema/terms/Lower_Gangetic_Plains_moist_deciduous_forests	REP
328034	R96-PK42682631	http://eol.org/schema/terms/Terai-Duar_savanna_and_grasslands	REP
4442914	R344-PK19363716	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442964	R344-PK19349007	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
42399692	R288-PK15395712	http://www.geonames.org/1814991	PRM and REP
4442967	R344-PK19358475	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442965	R344-PK19361620	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442966	R344-PK19330196	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443109	R344-PK19362164	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
42399509	R315-PK18767465	http://www.geonames.org/953987	REP
42399509	R407-PK11388850	http://www.marineregions.org/gazetteer.php?p=details&id=1914	REP
42399507	R288-PK15392366	http://www.geonames.org/1814991	PRM and REP
4443058	R161-PK15638782	http://www.geonames.org/2782113	REP
4443058	R210-PK16371546	http://www.geonames.org/2921044	REP
4443058	R400-PK16188391	http://www.geonames.org/3017382	REP
42399710	R315-PK18779915	http://www.geonames.org/953987	REP
42399710	R407-PK11405899	http://www.marineregions.org/gazetteer.php?p=details&id=1914	REP
4442995	R344-PK19343725	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
42399578	R400-PK16191230	http://www.geonames.org/3017382	REP
42399578	R304-PK18982835	http://www.geonames.org/6290252	REP
42399577	R400-PK16187523	http://www.geonames.org/3017382	PRM and REP
4442997	R344-PK19349802	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442996	R344-PK19343166	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442998	R344-PK19338502	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442938	R344-PK19336244	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442939	R344-PK19359615	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442936	R344-PK19342129	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443066	R344-PK19357277	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443063	R344-PK19341862	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443062	R344-PK19356780	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442838	R152-PK6846443	http://www.geonames.org/2635167	PRM and REP
328585	R105-PK13834382	https://www.wikidata.org/entity/Q2007	REP
328585	R105-PK13833743	https://www.wikidata.org/entity/Q2009	REP
328585	R105-PK13833795	https://www.wikidata.org/entity/Q2023	REP
4443095	R344-PK19337395	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443096	R344-PK19364055	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442934	R344-PK19341910	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442992	R265-PK18052305	http://www.geonames.org/2542007	PRM and REP
4443003	R207-PK15283250	http://www.geonames.org/6251999	REP
4443003	R344-PK19342556	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4529709	R263-PK17906948	http://www.geonames.org/2029969	PRM and REP
4529710	R263-PK17906911	http://www.geonames.org/2029969	PRM and REP
4443100	R161-PK15637123	http://www.geonames.org/2782113	REP
4443100	R210-PK16369252	http://www.geonames.org/2921044	REP
4443100	R400-PK16184595	http://www.geonames.org/3017382	REP
925984	R274-PK18014257	http://www.geonames.org/3617476	REP
925984	R402-PK10627654	http://www.geonames.org/3624060	REP
925984	R253-PK17833535	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4443264	R344-PK19347612	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
310363	R207-PK15252306	http://www.geonames.org/6251999	REP
310363	R101-PK14456636	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
310363	R253-PK17834614	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
310363	R344-PK19325646	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
24186589	R344-PK19349066	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
311558	R96-PK42698619	http://eol.org/schema/terms/Palawan_rain_forests	PRM and REP
46559186	R273-PK17993379	http://www.geonames.org/2186224	REP
46559186	R100-PK14345627	http://www.marineregions.org/gazetteer.php?p=details&id=1907	REP
46559186	R405-PK11277873	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
46559184	R101-PK14446597	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
46559184	R468-PK14872755	http://www.marineregions.org/gazetteer.php?p=details&id=4312	REP
46559184	R253-PK17837764	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
46559175	R162-PK15642328	http://www.geonames.org/587116	PRM and REP
1052722	R297-PK18605226	http://www.geonames.org/2017370	PRM and REP
46559188	R439-PK14640388	http://www.marineregions.org/gazetteer.php?p=details&id=4256	REP
46559188	R440-PK14641883	http://www.marineregions.org/gazetteer.php?p=details&id=4257	REP
46559188	R466-PK14860807	http://www.marineregions.org/gazetteer.php?p=details&id=4309	REP
46559188	R467-PK14864830	http://www.marineregions.org/gazetteer.php?p=details&id=4310	REP
46559168	R272-PK19080433	http://www.geonames.org/2750405	REP
46559168	R504-PK25130937	http://www.geonames.org/3144096	REP
46559177	R175-PK7342526	http://www.geonames.org/3469034	REP
46559177	R374-PK10375670	http://www.geonames.org/3474415	REP
46559177	R160-PK15492506	http://www.geonames.org/3865483	REP
46559160	R406-PK11135376	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
46559160	R457-PK14790938	http://www.marineregions.org/gazetteer.php?p=details&id=4288	REP
46559160	R344-PK19340682	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
46559159	R101-PK14453701	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
46559166	R316-PK18791114	http://www.geonames.org/1835841	REP
46559166	R223-PK16633455	http://www.geonames.org/2963597	REP
4441889	R152-PK6843619	http://www.geonames.org/2635167	PRM and REP
4524223	R344-PK19359821	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4442121	R101-PK14527452	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442120	R101-PK14530183	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442119	R101-PK14531507	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442118	R101-PK14500394	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4524891	R228-PK17726587	http://www.geonames.org/1861060	PRM and REP
4442186	R228-PK17729976	http://www.geonames.org/1861060	PRM and REP
4442185	R228-PK17730047	http://www.geonames.org/1861060	PRM and REP
4442016	R272-PK19079949	http://www.geonames.org/2750405	REP
4442016	R161-PK15637182	http://www.geonames.org/2782113	REP
